#TYPE Selected.Microsoft.ActiveDirectory.Management.ADPrincipal
"distinguishedName","name","objectClass","objectGUID","SamAccountName","SID","PropertyNames","PropertyCount"
"CN=RU_EXC_Filling_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Filling_Manager","group","6dbe9940-eebb-4135-bffb-e5b9a260769d","RU_EXC_Filling_Manager","S-1-5-21-1423321487-3235797415-1610782679-7231","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Engineer","group","757bc424-dc84-4d26-ae56-8c46abdf4654","RU_EXC_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7220","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Engineer","group","9110df80-af53-45d3-8ecd-f8401d1f7f7d","RG-Excelsior_Quality_Engineer","S-1-5-21-414468895-1955670742-9522986-126087","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Engineer","group","52ddc1c7-1eac-49d8-9546-1193b2e0bbf3","RU_EXC_Quality_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7250","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Manager","group","13e59f44-9b93-4981-a99e-4d241bf42b9f","RG-Excelsior_Production_Manager","S-1-5-21-414468895-1955670742-9522986-126082","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Coordinator,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Coordinator","group","0f166631-6725-4f6c-8877-231226b0b957","RG-Excelsior_Production_Coordinator","S-1-5-21-414468895-1955670742-9522986-126080","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Specialist,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Specialist","group","89723b35-6326-45fb-8c9f-8905c90a5340","RG-Excelsior_Quality_Specialist","S-1-5-21-414468895-1955670742-9522986-126089","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Exec","group","770d61ca-1898-4ccd-b03f-0033d548abb3","RG-Excelsior_Quality_Exec","S-1-5-21-414468895-1955670742-9522986-126088","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Admin_Assistant","group","1d7aef41-8caf-40e8-ae16-d57d467f33c7","RG-Excelsior_Admin_Assistant","S-1-5-21-414468895-1955670742-9522986-126058","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Admin_Assistant","group","3b39273f-cc3f-4acf-9291-a6687fdee8c7","RU_EXC_Admin_Assistant","S-1-5-21-1423321487-3235797415-1610782679-7334","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Manager","group","558cbddf-64eb-474f-a795-c6488272492a","RU_EXC_Production_Manager","S-1-5-21-1423321487-3235797415-1610782679-7331","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Specialist,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Specialist","group","f7b124b2-b11a-4008-8ed6-2dfdd43fe567","RU_EXC_Quality_Specialist","S-1-5-21-1423321487-3235797415-1610782679-7251","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Exec","group","9fc46669-e209-46e6-bc62-26e470fa8ef0","RU_EXC_Quality_Exec","S-1-5-21-1423321487-3235797415-1610782679-7241","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Coordinator,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Coordinator","group","f641f102-be90-4fe8-b1ec-05635e399a51","RU_EXC_Production_Coordinator","S-1-5-21-1423321487-3235797415-1610782679-7237","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Scheduler,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Scheduler","group","a167009a-9bf1-42b0-abd5-f5e715d609ef","RG-Excelsior_Production_Scheduler","S-1-5-21-414468895-1955670742-9522986-126084","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Planner","group","e36f534b-14ae-4068-90d1-9d5057d82b5a","RG-Excelsior_Production_Planner","S-1-5-21-414468895-1955670742-9522986-126083","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Manager","group","13e59f44-9b93-4981-a99e-4d241bf42b9f","RG-Excelsior_Production_Manager","S-1-5-21-414468895-1955670742-9522986-126082","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Manager","group","558cbddf-64eb-474f-a795-c6488272492a","RU_EXC_Production_Manager","S-1-5-21-1423321487-3235797415-1610782679-7331","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Planner","group","a1c5548c-52ae-4dad-8024-afd16ff4c342","RU_EXC_Production_Planner","S-1-5-21-1423321487-3235797415-1610782679-7247","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Scheduler,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Scheduler","group","09c8ce88-b566-417f-b161-f3ee16e6d896","RU_EXC_Production_Scheduler","S-1-5-21-1423321487-3235797415-1610782679-7238","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Mgmt","group","ab204e5c-bb26-40de-b891-7f326637947e","RG-Excelsior_Raw_Mat_Mgmt","S-1-5-21-414468895-1955670742-9522986-126090","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Inspection_Lead","group","0e3beff3-fcf5-4033-98ef-b03762f02526","RG-Excelsior_Inspection_Lead","S-1-5-21-414468895-1955670742-9522986-126072","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Distribution_Employee,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Distribution_Employee","group","0b68ee60-3893-42c2-a439-1cb4206e941c","RG-Excelsior_Distribution_Employee","S-1-5-21-414468895-1955670742-9522986-126064","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Distribution_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Distribution_Mgmt","group","dfd948eb-c567-4c2b-99c8-213d6f28541b","RG-Excelsior_Distribution_Mgmt","S-1-5-21-414468895-1955670742-9522986-126065","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Engineer","group","9110df80-af53-45d3-8ecd-f8401d1f7f7d","RG-Excelsior_Quality_Engineer","S-1-5-21-414468895-1955670742-9522986-126087","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Admin_Assistant","group","1d7aef41-8caf-40e8-ae16-d57d467f33c7","RG-Excelsior_Admin_Assistant","S-1-5-21-414468895-1955670742-9522986-126058","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Accounting_Exec","group","258be3b0-f82a-400a-88a6-015ea863c6e5","RG-Excelsior_Accounting_Exec","S-1-5-21-414468895-1955670742-9522986-126057","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Admin_Assistant,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Admin_Assistant","group","3b39273f-cc3f-4acf-9291-a6687fdee8c7","RU_EXC_Admin_Assistant","S-1-5-21-1423321487-3235797415-1610782679-7334","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Engineer","group","52ddc1c7-1eac-49d8-9546-1193b2e0bbf3","RU_EXC_Quality_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7250","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Distribution_Employee,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Distribution_Employee","group","e61a0fcf-dc32-4294-9731-2840babe52a0","RU_EXC_Distribution_Employee","S-1-5-21-1423321487-3235797415-1610782679-7248","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Inspection_Lead","group","174b9ee9-4d0e-4fa5-babb-dec04a8706cf","RU_EXC_Inspection_Lead","S-1-5-21-1423321487-3235797415-1610782679-7245","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Distribution_Mgmt,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Distribution_Mgmt","group","caad8816-614f-4b0e-8062-4203c46c698f","RU_EXC_Distribution_Mgmt","S-1-5-21-1423321487-3235797415-1610782679-7244","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Raw_Mat_Mgmt","group","b87e7340-17ca-4d19-91af-0c1a2f55bd87","RU_EXC_Raw_Mat_Mgmt","S-1-5-21-1423321487-3235797415-1610782679-7222","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Accounting_Exec","group","c426d3da-9545-4a78-908e-3fa26e1c7404","RU_EXC_Accounting_Exec","S-1-5-21-1423321487-3235797415-1610782679-7214","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Mgmt","group","ab204e5c-bb26-40de-b891-7f326637947e","RG-Excelsior_Raw_Mat_Mgmt","S-1-5-21-414468895-1955670742-9522986-126090","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Scheduler,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Scheduler","group","a167009a-9bf1-42b0-abd5-f5e715d609ef","RG-Excelsior_Production_Scheduler","S-1-5-21-414468895-1955670742-9522986-126084","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Planner","group","e36f534b-14ae-4068-90d1-9d5057d82b5a","RG-Excelsior_Production_Planner","S-1-5-21-414468895-1955670742-9522986-126083","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Manager","group","13e59f44-9b93-4981-a99e-4d241bf42b9f","RG-Excelsior_Production_Manager","S-1-5-21-414468895-1955670742-9522986-126082","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Exec","group","770d61ca-1898-4ccd-b03f-0033d548abb3","RG-Excelsior_Quality_Exec","S-1-5-21-414468895-1955670742-9522986-126088","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Manager","group","558cbddf-64eb-474f-a795-c6488272492a","RU_EXC_Production_Manager","S-1-5-21-1423321487-3235797415-1610782679-7331","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Planner","group","a1c5548c-52ae-4dad-8024-afd16ff4c342","RU_EXC_Production_Planner","S-1-5-21-1423321487-3235797415-1610782679-7247","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Quality_Exec","group","9fc46669-e209-46e6-bc62-26e470fa8ef0","RU_EXC_Quality_Exec","S-1-5-21-1423321487-3235797415-1610782679-7241","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
